smiles,zinc_id,mw,xlogp,source_file,max_similarity_to_positive,matched_positive_smiles
N[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@@H]1O,100065960,179.172,-3.868,AAAA.txt,0.16666666666666666,COC(=O)NC1C(C(C(OC1OC2C(OC(C(C2O)N)OC3C(OC(C(C3O)N)O)CO)CO)CO)OC4C(C(C(C(O4)CO)OC5C(C(C(C(O5)CO)OC6C(C(C(C(O6)CO)OC7C(C(C(C(O7)CO)OC8C(C(C(C(O8)CO)OC9C(C(C(C(O9)CO)O)O)N)O)N)O)N)O)N)O)N)O)N)O
C[C@@H](O)[C@H]1NC(=O)CNC1=O,14451352,158.157,-2.018,AAAA.txt,0.2647058823529412,C1C2C(CC(C1O)O)C(=O)NC2=O
CS(=O)(=O)CCCNN,63014624,152.219,-1.116,AAAA.txt,0.2,CS(=O)(=O)CNC(=O)C1=CC=CC=C1C(=O)O
NC[C@@H]1CC[C@@H](C(N)=O)O1,75093304,144.174,-1.022,AAAA.txt,0.2647058823529412,C1C=CCC(C1C(=O)N)C(=O)O
CNC(=O)[C@@H]1CC(=O)N(C2CNC2)C1,669371763,197.238,-1.447,AAAA.txt,0.21739130434782608,CCC(=O)C1C(=O)CC(CC1=O)C(=O)O
O[C@H]1CNC[C@H]1O,18284972,103.121,-1.689,AAAA.txt,0.2608695652173913,C1C2C(CC(C1O)O)C(=O)NC2=O
COC(=O)[C@H](O)CCN,78467877,133.147,-1.131,AAAA.txt,0.24242424242424243,CCCCCCCCCC(=O)OC
NC[C@H](O)[C@H](O)[C@@H](O)[C@@H](O)CO,16953620,181.188,-3.619,AAAA.txt,0.2,CC(CO)OC
OC[C@H]1CNC[C@H]1O,39073987,117.148,-1.441,AAAA.txt,0.20588235294117646,C1[C@H]([C@@H]([C@@H](C(O1)(CO)O)O)O)O
CN1CCO[C@@H](C(=O)O)C1=O,59480133,159.141,-1.072,AAAA.txt,0.2647058823529412,CN1CCCC1=O
NC(=O)c1c[nH]c(=O)cn1,5116994,139.114,-1.131,AAAA.txt,0.2647058823529412,C1=CC(=O)NC=C1C=O
NC(=O)[C@@H]1[C@H]2CNC[C@H]21,103523515,126.159,-1.063,AAAA.txt,0.26666666666666666,C1C=CCC(C1C(=O)N)C(=O)O
CN1C(=O)C[C@H](O)C1=O,4538115,129.115,-1.264,AAAA.txt,0.27586206896551724,CN1CCCC1=O
O=C1NC(=O)[C@@H](CO)N1,2572695,130.103,-1.813,AAAA.txt,0.26666666666666666,C1C2C(CC(C1O)O)C(=O)NC2=O
O[C@H]1C[C@@]2(CCNC2)OC[C@H]1O,1857778164,173.212,-1.139,AAAA.txt,0.2564102564102564,C1[C@H]([C@@H]([C@@H](C(O1)(CO)O)O)O)O
CN1CNC(=O)C12CNC2,39078817,141.174,-1.653,AAAA.txt,0.21212121212121213,CN1CCCC1=O
CC1(C)C(=O)NC(=O)N1CC(N)=O,68593266,185.183,-1.198,AAAA.txt,0.2727272727272727,CCN1C(=O)NC(=O)C1(C#N)NOC
COC(=O)[C@@H]1C[C@@H](O)[C@@H](O)C[C@@H]1N,1857780549,189.211,-1.382,AAAA.txt,0.25,CC1CC(CCC1C(=O)OC(C)(C)C)Cl
O=C1O[C@H]2C[C@@]1(O)C[C@H](O)[C@H]2O,100516304,174.152,-1.842,AAAA.txt,0.2727272727272727,C1C2C(CC(C1O)O)C(=O)NC2=O
CNC(=O)NC[C@@H]1COCCN1,234360768,173.216,-1.096,AAAA.txt,0.2641509433962264,CN=C(NCC1CCOC1)N[N+](=O)[O-]
NC[C@H]1CNCCO1,4343734,116.164,-1.067,AAAA.txt,0.15384615384615385,CC1CO1
O=c1[nH]c(O)nc2[nH]nnc12,18123155,153.101,-1.253,AAAA.txt,0.23684210526315788,C1=C(N=C(NC1=O)N)O
COC(=O)[C@@H]1CNC(=O)CN1C,222281892,172.184,-1.41,AAAA.txt,0.20634920634920634,CCC/C(=N\OCC=C)/C1=C(C(C(CC1=O)(C)C)C(=O)OC)O
CS(=O)(=O)NC[C@@H]1COCCN1,112952323,194.256,-1.476,AAAA.txt,0.22641509433962265,CN=C(NCC1CCOC1)N[N+](=O)[O-]
C[C@]1(C(=O)O)C[C@H](O)[C@H](O)CO1,218402946,176.168,-1.028,AAAA.txt,0.29545454545454547,CC1(OC[C@H]2[C@@H](O1)[C@H]3[C@@](O2)(OC(O3)(C)C)C(=O)O)C
O=C(O)[C@H]1C[S@](=O)CCN1,13387632,163.198,-1.209,AAAA.txt,0.19444444444444445,C1C=CCC(C1C(=O)N)C(=O)O
O=S1(=O)CCS(=O)(=O)O1,113194291,172.183,-1.324,AAAA.txt,0.1935483870967742,CC1=C(S(=O)(=O)CCO1)C(=O)N
O=C(O)[C@H]1O[C@H]1C(=O)O,1675960,132.071,-1.077,AAAA.txt,0.27586206896551724,CCN(C)C.C1CC2C(C(C1O2)C(=O)O)C(=O)O
CN1C(=O)C[C@@H](N)C1=O,100181391,128.131,-1.298,AAAA.txt,0.27586206896551724,CN1CCCC1=O
O[C@@H]1CNC[C@H]1n1ccnn1,82034468,154.173,-1.217,AAAA.txt,0.18032786885245902,C1C(N(/C(=N\[N+](=O)[O-])/N1)CC2=CC(=NC=C2)Cl)O
CS(=O)(=O)N1CCO[C@H](CN)C1,11887437,194.256,-1.395,AAAA.txt,0.18181818181818182,CCCCCCCCCCCCCN1CC(OC(C1)C)C
CNC[C@@H](O)CCO,82217764,119.164,-1.051,AAAA.txt,0.24,C[N+](C)(C)CCO.[Cl-]
OC[C@H]1C[C@@H](O)CN1,12362908,117.148,-1.299,AAAA.txt,0.1935483870967742,C1C2C(CC(C1O)O)C(=O)NC2=O
C1COC[C@@H](c2nnn[nH]2)N1,95128410,155.161,-1.139,AAAA.txt,0.14285714285714285,CN=C(NCC1CCOC1)N[N+](=O)[O-]
COCCn1nnnc1N,86456690,143.15,-1.098,AAAA.txt,0.2413793103448276,COCCO
C[C@@H](C(N)=O)N1CCNCC1,20362658,157.217,-1.235,AAAA.txt,0.21621621621621623,C1CN(C(=S)N1)C(=S)N
N[C@H]1CCCN(CCO)C1=O,70061514,158.201,-1.072,AAAA.txt,0.2619047619047619,CCCCCCCCN1CCCC1=O
O=S1(=O)CC[C@H](CO)N1,60107385,151.187,-1.33,AAAA.txt,0.18181818181818182,C1C2C(CC(C1O)O)C(=O)NC2=O
COC(=O)[C@@]1(O)CNC[C@@H]1O,1887596813,161.157,-2.145,AAAA.txt,0.20408163265306123,COC(=O)C1=C(C(=NC(=N1)C2CC2)N)Cl
N[C@H]1CCS(=O)(=O)NC1=O,950757349,164.186,-1.837,AAAA.txt,0.25,C1C2C(CC(C1O)O)C(=O)NC2=O
NCCCC[C@@H](N)C(=O)OCCN,5113186,189.259,-1.055,AAAA.txt,0.28,C(CCCCN)CCCN
O=C(O)[C@@H]1C[C@H]2O[C@H]1[C@H](O)[C@@H]2O,203713964,174.152,-1.42,AAAA.txt,0.2647058823529412,C1C=CCC(C1C(=O)N)C(=O)O
N[C@@H]1CN[C@H](CO)C1,72266180,116.164,-1.332,AAAA.txt,0.15151515151515152,C1C2C(CC(C1O)O)C(=O)NC2=O
C[C@@H](O)[C@H]1NC(=O)NC1=O,32627965,144.13,-1.425,AAAA.txt,0.2903225806451613,C1C2C(CC(C1O)O)C(=O)NC2=O
O=C1NC[C@H](O)CC12CNC2,642882242,156.185,-1.543,AAAA.txt,0.2647058823529412,C1C2C(CC(C1O)O)C(=O)NC2=O
O=C(O)Cc1cc(=O)[nH][nH]c1=O,1719011,170.124,-1.31,AAAA.txt,0.275,C1=CC=C2C(=C1)C(=C(C(=O)C2=O)CC(=O)O)O
C[C@H]1O[C@@H](O)[C@@H](O)C[C@@H]1O,6468484,148.158,-1.165,AAAA.txt,0.23809523809523808,CC1OC(OC(OC(O1)C)C)C
O=c1[nH]nc2n(c1=O)CCC2,1857779398,153.141,-1.122,AAAA.txt,0.2727272727272727,CN1CCCC1=O
OCc1nc([C@@H]2CNCCO2)n[nH]1,1887611093,184.199,-1.042,AAAA.txt,0.14893617021276595,CC(C)(C)C1=NNC(=O)NC1=O
NC(=O)N1CC(O)C1,62809456,116.12,-1.258,AAAA.txt,0.2777777777777778,C(=O)(N)N
CNC(=O)[C@H](N)CO,39259906,118.136,-1.948,AAAA.txt,0.28205128205128205,CC(C(=O)NC)SCCSP(=O)(OC)OC
N=c1c[n+](N2CCOCC2)[nH]o1,12466779,171.18,-1.657,AAAA.txt,0.24242424242424243,C1COCCN1CN2CCOCC2
O=S1(=O)CC[C@H]2CNCCN21,75119097,176.241,-1.006,AAAA.txt,0.16666666666666666,C1CCC(CC1)N2C(=O)C3=C(CCC3=O)NC2=O
C[C@@H]1O[C@@H](O)[C@@H](O)[C@H](O)[C@@H]1O,1532814,164.157,-2.194,AAAA.txt,0.29411764705882354,C(C1[C@H]([C@H](C([C@H](O1)O[C@H]2[C@H](C([C@H](OC2CO)O)O)O)O)O)O)O
NS(=O)(=O)C1(C(=O)O)CC1,116168536,165.17,-1.108,AAAA.txt,0.2727272727272727,C(=O)(N)N.OS(=O)(=O)O
O=C(O)[C@@H]1CC(=O)N(C2CNC2)C1,107130082,184.195,-1.109,AAAA.txt,0.3,CCC(=O)C1C(=O)CC(CC1=O)C(=O)O
O=S1(=O)CCNC1,86005528,121.161,-1.038,AAAA.txt,0.16666666666666666,C1CNC(=O)NC1
NCc1c[nH]c(=O)[nH]c1=O,20417224,141.13,-1.478,AAAA.txt,0.25,C1(=O)NC(=O)NC(=O)N1
N=C(N)N[C@@H](CCC(=O)O)C(=O)O,1529598,189.171,-1.213,AAAA.txt,0.296875,C1=CC(=CC=C1C(=O)N[C@@H](CCC(=O)O)C(=O)O)NCC2=CN=C3C(=N2)C(=O)NC(=N3)N
NN[C@H]1CCNC1,95616414,101.153,-1.188,AAAA.txt,0.1875,C1CC1NC2=NC(=NC(=N2)N)N
CC(=O)N[C@H](CC(N)=O)C(=O)O,135376,174.156,-1.549,AAAA.txt,0.25925925925925924,C[C@@H](C(=O)O)O
N=C(N)NCCCC(N)=O,1529587,144.178,-1.265,AAAA.txt,0.2916666666666667,C(C(=O)N)F
O=C1CNC[C@H]2COCCN12,203891032,156.185,-1.183,AAAA.txt,0.2,C1C[C@@H]2[C@H]3CCCN4[C@H]3[C@@H](CCC4)CN2C(=O)C1
NC[C@@]1(CO)COCCN1,536949735,146.19,-1.704,AAAA.txt,0.20588235294117646,CC1(COCN1)C
O[C@@H]1CNC[C@@H](O)C1,72231398,117.148,-1.299,AAAA.txt,0.24,C1C2C(CC(C1O)O)C(=O)NC2=O
COC(=O)[C@H]1CNC(=O)CN1C,222281835,172.184,-1.41,AAAA.txt,0.20634920634920634,CCC/C(=N\OCC=C)/C1=C(C(C(CC1=O)(C)C)C(=O)OC)O
O=C1NC(=O)C2(CC(CO)C2)N1,221290091,170.168,-1.033,AAAA.txt,0.22857142857142856,C1C2C(CC(C1O)O)C(=O)NC2=O
CN(C)CC(=O)N1CCNCC1,19685367,171.244,-1.02,AAAA.txt,0.225,CCN(C)C.C1CC2C(C(C1O2)C(=O)O)C(=O)O
Cn1c(=O)cc(N)[nH]c1=O,330400,141.13,-1.344,AAAA.txt,0.2571428571428571,C1=C(N=C(NC1=O)N)O
NCC1(CN)CNC1,88189465,115.18,-1.507,AAAA.txt,0.15789473684210525,C(CCCCN)CCCN
C[C@@H](N)C(=O)NCCC(N)=O,4762442,159.189,-1.675,AAAA.txt,0.2631578947368421,CC(C)N.C(C(=O)O)NCP(=O)(O)O
COC(=O)[C@@H](N)Cc1c[nH]c(=O)[nH]1,260897163,185.183,-1.254,AAAA.txt,0.23214285714285715,CC1=C(C(=CC=C1)C)N([C@H](C)C(=O)OC)C(=O)CC2=CC=CC=C2
CN[C@H]1COC[C@H]1O,37871895,117.148,-1.035,AAAA.txt,0.21739130434782608,CC1CO1
O=C(CO)CO,84397769,90.078,-1.46,AAAA.txt,0.25,C(=O)(N)N
N[C@H](CO)CC(=O)O,4181820,119.12,-1.219,AAAA.txt,0.2727272727272727,CC(C)N.C(C(=O)O)NCP(=O)(O)O
NC(=O)[C@]1(N)CCCNC1,86161448,143.19,-1.447,AAAA.txt,0.20833333333333334,C(=O)(N)N
CN1C(=O)NCC12CNC2,96904987,141.174,-1.017,AAAA.txt,0.22580645161290322,CN1CCCC1=O
COC1CN(S(N)(=O)=O)C1,95644793,166.202,-1.48,AAAA.txt,0.24,CN(C)S(=O)(=O)N
OCCOC1CNC1,118786489,117.148,-1.033,AAAA.txt,0.2916666666666667,COCCO
NC(=O)[C@H](N)[C@H]1CCS(=O)(=O)C1,83144850,192.24,-1.766,AAAA.txt,0.21428571428571427,CC1=C(S(=O)(=O)CCO1)C(=O)N
NC(=O)[C@H](N)[C@@H]1CCOC1,37870616,144.174,-1.165,AAAA.txt,0.22448979591836735,CN=C(NCC1CCOC1)N[N+](=O)[O-]
NS(=O)(=O)CC1CNC1,230490274,150.203,-1.506,AAAA.txt,0.21739130434782608,[NH4+].NS(=O)(=O)[O-]
OC1CNCCNC1,26896718,116.164,-1.46,AAAA.txt,0.19230769230769232,CC1CNC(=S)N1
NCc1nnc2ccc(=O)[nH]n12,212204682,165.156,-1.124,AAAA.txt,0.21052631578947367,C1=CC(=O)[N-]NC1=O.[K+]
NC(=O)NCCC[C@H](N)C(=O)O,1532614,175.188,-1.153,AAAA.txt,0.27586206896551724,C(=O)(N)NC(=O)O
NC(=O)N[C@H]1CCS(=O)(=O)C1,3399201,178.213,-1.158,AAAA.txt,0.25,C1CC(=C(C1O)C(=O)O)NC(=O)N
O=C(CO)CCO,40448698,104.105,-1.07,AAAA.txt,0.25,C(CCCCC(=O)O)CCCC(=O)O
